,country,page,last_edit,article_quality
33105,Nigeria,Glory Emmanuel Edet,797669571,C
33106,Nigeria,Eme Ufot Ekaette,757540500,Start
33107,Nigeria,Grace Ekpiwhre,788932955,Stub
33108,Nigeria,Margaret Ekpo,801527946,Start
33109,Nigeria,Uche Ekwunife,757562345,Start
33110,Nigeria,Joy Emodi,803434077,Start
33111,Nigeria,Wuraola Esan,781239098,Stub
33112,Nigeria,Helen Esuene,804432564,C
33113,Nigeria,Virginia Etiaba,805663288,Stub
33114,Nigeria,Oby Ezekwesili,771833733,Start
33115,Nigeria,Muma Gee,757563136,Start
33116,Nigeria,Manuela George-Izunwa,804401622,Start
33117,Nigeria,Florence Ita Giwa,805727841,Start
33118,Nigeria,Adenike Grange,779489069,Start
33119,Nigeria,Idia,777639961,Start
33120,Nigeria,Lynda Chuba-Ikpeazu,778591078,Start
33121,Nigeria,Nkechi Ikpeazu,779408691,Stub
33122,Nigeria,Aishat Ismail,797821827,Stub
33123,Nigeria,Sarah Jibril,757613940,C
33124,Nigeria,Omobola Johnson,805153754,C
33125,Nigeria,Simi Johnson,779397948,Start
33126,Nigeria,Patience Jonathan,769244371,C
33127,Nigeria,Aisha Alhassan,806188216,Stub
33128,Nigeria,Roseline Konya,806202914,GA
33129,Nigeria,Zainab Abdulkadir Kure,758541021,Start
33130,Nigeria,Beni Lar,779489215,Start
33131,Nigeria,Amina J. Mohammed,806203008,C
33132,Nigeria,Naja'atu Bala Muhammad,795391316,Start
33133,Nigeria,Patrica Ndogu,784420624,C
33134,Nigeria,Ebiti Ndok,773766121,Stub
33135,Nigeria,Fidelia Njeze,790034865,Start
33136,Nigeria,Nkechi Justina Nwaogu,804046342,C
33137,Nigeria,Chinwe Obaji,779745886,Stub
33138,Nigeria,Iyabo Obasanjo-Bello,805132398,C
33139,Nigeria,Tanimowo Ogunlesi,788177649,Stub
33140,Nigeria,Joy Ogwu,759698330,C
33141,Nigeria,Rose Okoji Oko,779398071,Stub
33142,Nigeria,Ngozi Okonjo-Iweala,802172137,Start
33143,Nigeria,Olajumoke Okoya-Thomas,779489281,C
33144,Nigeria,Funmilayo Olayinka,731579887,Stub
33145,Nigeria,Folake Olunloyo,805087283,Start
33146,Nigeria,Omotayo Oduntan,774143828,Start
33147,Nigeria,Stella Omu,788997606,Start
33148,Nigeria,Yetunde Onanuga,756833464,Stub
33149,Nigeria,Onyeka Onwenu,779489373,Stub
33150,Nigeria,Nkeiruka Onyejeocha,805676358,Start
33151,Nigeria,Ebun Oyagbola,805236117,C
33152,Nigeria,Ukel Oyaghiri,771500609,Stub
33153,Nigeria,Funmilayo Ransome-Kuti,788902905,GA
33154,Nigeria,Ruqayyah Ahmed Rufa'i,796043577,Start
33155,Nigeria,Gbemisola Ruqayyah Saraki,790372368,Start
33156,Nigeria,Remi Sonaiya,806208004,Start
33157,Nigeria,Salamatu Hussaini Suleiman,791767952,Stub
33158,Nigeria,Monsurat Sunmonu,801466555,C
33159,Nigeria,Pauline Tallen,792576231,Start
33160,Nigeria,Funmi Tejuosho,804694384,C
33161,Nigeria,Efunroye Tinubu,768747977,Start
33162,Nigeria,Nenadi Usman,753193542,C
33163,Nigeria,Bukky Wright,799714270,C
33164,Nigeria,Hajiya Zainab Maina,757336511,Start
33165,Nigeria,Sam Dede,787788195,C
33166,Nigeria,Desmond Elliot,805935845,Start
33167,Nigeria,Kate Henshaw,798729911,Start
33168,Nigeria,Richard Mofe-Damijo,805894960,C
33169,Nigeria,Clem Ohameze,806103995,Start
33170,Nigeria,Bob-Manuel Udokwu,779488979,Start
33171,Nigeria,Moshood Abiola,788436008,Stub
33172,Nigeria,Johnson Aguiyi-Ironsi,799081896,Start
33173,Nigeria,Samuel Akintola,804122433,Start
33174,Nigeria,Abubakar Tafawa Balewa,806084764,C
33175,Nigeria,Ahmadu Bello,791798551,Start
33176,Nigeria,Babatunde Elegbede,804979583,Stub
33177,Nigeria,Bola Ige,791392061,C
33178,Nigeria,Murtala Mohammed,805144149,C
33179,Nigeria,Festus Okotie-Eboh,806281690,C
33180,Nigeria,Odunayo Olagbaju,799924848,Start
33181,Nigeria,Funsho Williams,805323651,C
33182,Nigeria,List of heads of state of Biafra,747988410,Stub
33183,Nigeria,Philip Effiong,779578315,Start
33184,Nigeria,C. Odumegwu Ojukwu,781024802,Stub
33185,Nigeria,Dan Nwanyanwu,804972422,Start
33186,Nigeria,John Odigie Oyegun,727741721,Start
33187,Nigeria,Godwin Obaseki,791824810,Start
33188,Nigeria,Philip Shaibu,804819871,Start
33189,Nigeria,Amos Adamu,776318059,C
33190,Nigeria,Oladapo Afolabi,789093991,Start
33191,Nigeria,Ahmed Idris,801220994,C
33192,Nigeria,Steven Lawani,757616922,Start
33193,Nigeria,National Security Advisor (Nigeria),779398347,Start
33194,Nigeria,Attahiru Bafarawa,786058863,Stub
33195,Nigeria,Bartholomew Nnaji,768292967,Start
33196,Nigeria,Maitama Sule,793922357,C
33197,Nigeria,Muhammadu Dikko Yusufu,717363689,Stub
33198,Nigeria,Samson Omeruah,788177671,Start
33199,Nigeria,Template:Nigeria-politician-stub,391862819,Stub
33200,Nigeria,Template:Abia State-politician-stub,762195257,Stub
33201,Nigeria,Template:Nigeria-activist-stub,787402298,Start
33202,Nigeria,Template:Nigeria-diplomat-stub,782848034,Stub
33203,Nigeria,Template:RiversState-politician-stub,805179372,Start
33204,Nigeria,Abd al-Qadir (Sokoto),787649558,Start
33205,Nigeria,Sheikh Ahmed Abdullah,710533503,Stub
33206,Nigeria,Ahmed Aboki Abdullahi,803364152,Start
33207,Nigeria,Patoo Abraham,762496894,Stub
33208,Nigeria,Aliyu Abubakar,794160019,Stub
33209,Nigeria,Datti Abubakar,789397226,Start
33210,Nigeria,Idris Abubakar,772962322,Start
33211,Nigeria,Iya Abubakar,671511760,Stub
33212,Nigeria,Muhammed K. Abubakar,791885383,Stub
33213,Nigeria,Joseph Abulu,717588432,Stub
33214,Nigeria,Adams Dabotorudima,788177605,Stub
33215,Nigeria,Adamu Adamu,788177602,Stub
33216,Nigeria,Abdulahi Bala Adamu,746565081,Stub
33217,Nigeria,Niyi Adebayo,797785096,Stub
33218,Nigeria,Adebayo Adedeji,789230538,Start
33219,Nigeria,Kamorudeen Adekunle Adedibu,704094181,Stub
33220,Nigeria,Lamidi Adedibu,779488041,Start
33221,Nigeria,Henry Adefope,691389889,Stub
33222,Nigeria,Adelusi Adeluyi,806199914,Start
33223,Nigeria,Tope Ademiluyi,800983788,Start
33224,Nigeria,Oluyemi Adeniji,779488124,Stub
33225,Nigeria,Adesoji Aderemi,794024094,Stub
33226,Nigeria,Azeez Issa Adesiji,759508235,Start
33227,Nigeria,Smart Adeyemi,760064451,Start
33228,Nigeria,Olusola Adeyeye,773596602,Start
33229,Nigeria,Mohammed Bello Adoke,744087654,Start
33230,Nigeria,Suleiman Adokwe,726818559,Stub
33231,Nigeria,Philips Tanimu Aduda,804213067,Stub
33232,Nigeria,Tokunbo Afikuyomi,717872176,Stub
33233,Nigeria,Bola Afonja,805143594,Start
33234,Nigeria,Patrick Aga,744916250,Start
33235,Nigeria,Anthony Agbo,805381675,Stub
33236,Nigeria,Gregory Agboneni,779488345,Stub
33237,Nigeria,Thomas Aguiyi-Ironsi,805084080,Start
33238,Nigeria,Emmanuel C. Aguma,768212416,Start
33239,Nigeria,Olu Agunloye,779488384,Start
33240,Nigeria,Augustus Aikhomu,783362770,Start
33241,Nigeria,Igwe Aja-Nwachukwu,805142907,Start
33242,Nigeria,Joseph Olatunji Ajayi,794209686,Stub
33243,Nigeria,Simon Ajibola,779488428,Stub
33244,Nigeria,Leo Segun Ajiborisha,801006664,Stub
33245,Nigeria,Frank Ajobena,779488458,Start
33246,Nigeria,Henry Ajomale,683996491,Stub
33247,Nigeria,Desmond Akawor,563278068,Stub
33248,Nigeria,Wilson Asinobi Ake,548342756,Stub
33249,Nigeria,Mike Akhigbe,683127263,Stub
33250,Nigeria,Stephen Akiga,787471496,Start
33251,Nigeria,Moji Akinfenwa,801447788,Stub
33252,Nigeria,Richard Akinjide,787914691,Start
33253,Nigeria,Sola Akinyede,796491693,Start
33254,Nigeria,Ishaya Mark Aku,788480390,Stub
33255,Nigeria,George Akume,779487494,Stub
33256,Nigeria,Tejumade Alakija,805023877,Start
33257,Nigeria,Ahmadu Ali,768587573,Stub
33258,Nigeria,Mamman Bello Ali,792729943,Stub
33259,Nigeria,Tatari Ali,717802214,Stub
33260,Nigeria,Dabo Aliyu,768440728,Stub
33261,Nigeria,Sa'idu Ahmed Alkali,799083660,Start
33262,Nigeria,Bethel Nnaemeka Amadi,799098387,Start
33263,Nigeria,Martins Amaewhule,805136354,Start
33264,Nigeria,Jubril Aminu,797072646,Stub
33265,Nigeria,Yushau Anka,775705253,Stub
33266,Nigeria,Sylvester Anyanwu,779488044,Stub
33267,Nigeria,Ifeanyi Ararume,774378994,Start
33268,Nigeria,Henry Okon Archibong,753201175,Start
33269,Nigeria,Olugbenga Ashiru,779488110,Start
33270,Nigeria,Ukpabi Asika,788177613,Stub
33271,Nigeria,Bassey Asuquo,779488141,Start
33272,Nigeria,Tony Ene Asuquo,779488173,Stub
33273,Nigeria,Mike Attah,797892196,Start
33274,Nigeria,Lawrence Ayo,787959802,Stub
33275,Nigeria,Sylvester Ayodele Arise,737781073,Stub
33276,Nigeria,Martins Azubuike,798266586,Stub
33277,Nigeria,John Azuta-Mbata,709667983,Stub
33278,Nigeria,Andrew Babalola,717587540,Stub
33279,Nigeria,Remi Babalola,779488239,Start
33280,Nigeria,Abubakar Atiku Bagudu,779488252,Start
33281,Nigeria,Oluseyi Bajulaiye,804821446,Stub
33282,Nigeria,Nuhu Bamalli,779488273,Start
33283,Nigeria,David Bamigboye,748633284,Stub
33284,Nigeria,Alani Bankole,748515743,Stub
33285,Nigeria,Ahmed Hassan Barata,712500159,Stub
33286,Nigeria,Barau I Jibrin,752461243,Start
33287,Nigeria,Saidu Barda,770262534,Start
33288,Nigeria,Nimi Barigha-Amange,779488356,Stub
33289,Nigeria,James Shaibu Barka,718146373,Start
33290,Nigeria,Samuel Bassey,744117777,Start
33291,Nigeria,John Bazia,779488387,Stub
33292,Nigeria,Henry Hesketh Bell,777804573,Start
33293,Nigeria,Mahmud Kanti Bello,779488409,Start
33294,Nigeria,Mohammed Adamu Bello,779488411,Start
33295,Nigeria,Nestor Binabo,743190896,Start
33296,Nigeria,Ali Sa'ad Birnin-Kudu,757338458,Start
33297,Nigeria,Michael Botmang,717628113,Stub
33298,Nigeria,Broderick Bozimo,732933593,Start
33299,Nigeria,David Brigidi,779488463,Start
33300,Nigeria,Salisu Buhari,787471696,Stub
33301,Nigeria,Ibrahim Bunu,788534823,Start
33302,Nigeria,Goni Modu Bura,731276619,Stub
33303,Nigeria,Emmanuel Bwacha,731276422,Stub
33304,Nigeria,Edward Arthur Carr,791690154,Stub
33305,Nigeria,Chukwuemeka Chikelu,742243239,Stub
33306,Nigeria,Nwakanwa Chimaobi,717711844,Start
33307,Nigeria,Michael O. Chinda,794659435,Start
33308,Nigeria,Macebuh Chinonyerem,797311518,Start
33309,Nigeria,Onyebuchi Chukwu,797505812,Stub
33310,Nigeria,Shedrack Chukwu,760126403,Stub
33311,Nigeria,Lloyd Chukwuemeka,775247499,Start
33312,Nigeria,Umaru Dahiru,801877438,Stub
33313,Nigeria,Abubakar Iro Danmusa,772635472,Start
33314,Nigeria,Gyang Dalyop Datong,784669757,Stub
33315,Nigeria,Haliru Dantoro,805970277,Start
33316,Nigeria,Edmund Daukoru,801570358,Start
33317,Nigeria,Sani Daura Ahmed,737787109,Stub
33318,Nigeria,Ganiyu Dawodu,711978679,Stub
33319,Nigeria,Dum Dekor,806289927,Stub
33320,Nigeria,Deputy President of the Nigerian Senate,779487950,Start
33321,Nigeria,Blessing Didia,722859616,Stub
33322,Nigeria,Tupele-Ebi Diffa,779488003,Start
33323,Nigeria,Umaru Dikko,756731872,Start
33324,Nigeria,Simon Dogari,779488152,Start
33325,Nigeria,Aliyu Doma,720011103,Stub
33326,Nigeria,Wahab Dosumu,730632839,Stub
33327,Nigeria,Wahab Dosunmu,731276452,Stub
33328,Nigeria,Donald Duke,783728193,Stub
33329,Nigeria,Kawu Peto Dukku,737771495,Stub
33330,Nigeria,Umar Usman Dukku,726818744,Start
33331,Nigeria,Ameh Ebute,805086776,Start
33332,Nigeria,Samuel Edem,731276490,Stub
33333,Nigeria,Nelson Effiong,799923214,Start
33334,Nigeria,Sam Egwu,723745966,Stub
33335,Nigeria,Hosea Ehinlanwo,704719275,Stub
33336,Nigeria,Sir Jude Ejiogu,677435096,Stub
33337,Nigeria,David Ejoor,798766678,Start
33338,Nigeria,Temi Ejoor,710985648,Stub
33339,Nigeria,Frank Eke,726823291,Start
33340,Nigeria,Patrick Ekpotu,802601616,Stub
33341,Nigeria,Martin Elechi,805971898,Stub
33342,Nigeria,Philip O. Emafo,768045378,Stub
33343,Nigeria,Cletus Komena Emein,741172432,Start
33344,Nigeria,Boniface S. Emerengwa,779488435,Stub
33345,Nigeria,Anthony Eze Enwereuzor,779488443,Stub
33346,Nigeria,Kingsley Esiso,779488446,Start
33347,Nigeria,Emmanuel Essien,793750975,Start
33348,Nigeria,Nduese Essien,796741557,Stub
33349,Nigeria,Dan Etete,779488456,Stub
33350,Nigeria,Donald Etiebet,711545907,Stub
33351,Nigeria,Chukwuemeka Ezeife,787402426,Start
33352,Nigeria,L. A. Fabunmi,805145524,Start
33353,Nigeria,Joseph Fadahunsi,805146622,Start
33354,Nigeria,Sunday Fajinmi,787407620,Stub
33355,Nigeria,Usman Faruk,710533207,Stub
33356,Nigeria,Walter Feghabo,805139377,Start
33357,Nigeria,Feyisetan Fayose,787471669,Start
33358,Nigeria,Bello Jibrin Gada,803540174,Start
33359,Nigeria,Jerry Gana,787916328,Stub
33360,Nigeria,Mohammed Abba Gana,795961653,Start
33361,Nigeria,Aminu Sule Garo,788879037,Start
33362,Nigeria,Dahiru Bako Gassol,789407739,Stub
33363,Nigeria,Femi Gbajabiamila,790270671,Start
33364,Nigeria,Gbolahan Olusegun Yishawu,791012716,Start
33365,Nigeria,Abdullahi Ibrahim Gobir,791012753,Start
33366,Nigeria,Satty Davies Gogwim,788177633,Stub
33367,Nigeria,Mohammed Danjuma Goje,794311690,Start
33368,Nigeria,Wahab Goodluck,757765871,Start
33369,Nigeria,Idi Othman Guda,779487749,Stub
33370,Nigeria,Adamu Gumba,800294893,Start
33371,Nigeria,Hassan Muhammed Gusau,763999983,Stub
33372,Nigeria,Ibrahim Gusau,805908149,Start
33373,Nigeria,Bello Hayatu Gwarzo,756222460,Stub
33374,Nigeria,Abba Habib,757463566,Stub
33375,Nigeria,Marshal Harry,712289148,Start
33376,Nigeria,Haruna Abubakar,779487992,Stub
33377,Nigeria,Abubakar Habu Hashidu,779487997,Stub
33378,Nigeria,Abdulmumini M. Hassan,774470803,Stub
33379,Nigeria,Mudasiru Oyetunde Hussein,779488036,Stub
33380,Nigeria,Felix Hyatt,789549141,Stub
33381,Nigeria,Ikuinyi O. Ibani,783959501,Stub
33382,Nigeria,Kashim Ibrahim-Imam,772366075,Start
33383,Nigeria,Abdulazeez Ibrahim,780341622,Start
33384,Nigeria,Abdullahi Ibrahim,779398200,Start
33385,Nigeria,Abu Ibrahim (Nigerian politician),739129789,Start
33386,Nigeria,Isyaku Ibrahim,798454843,Start
33387,Nigeria,Awwal Ibrahim,778399850,Start
33388,Nigeria,Idris Wada,740447269,Stub
33389,Nigeria,Sunday Ifere,796168791,Stub
33390,Nigeria,Alphonsus Obi Igbeke,799023344,Stub
33391,Nigeria,Chinyere Igwe,805134147,Start
33392,Nigeria,Anthony Ikhazoboh,776822971,Start
33393,Nigeria,Clever Ikisikpo,717577322,Stub
33394,Nigeria,Ita David Ikpeme,779488378,Start
33395,Nigeria,Abraham Imogie,782357673,Start
33396,Nigeria,John Mark Inienger,800722221,Stub
33397,Nigeria,George Agbazika Innih,717587144,Start
33398,Nigeria,Ahmed Mohammed Inuwa,712081212,Stub
33399,Nigeria,Musa Inuwa,760163064,Stub
33400,Nigeria,Akpan Isemin,763271950,Stub
33401,Nigeria,Darius Ishaku,805131366,Start
33402,Nigeria,Kolapo Ishola,796850334,Stub
33403,Nigeria,Mustapha Ismail,787650223,Start
33404,Nigeria,Clement Isong,805148313,Start
33405,Nigeria,Baba Adamu Iyam,788042755,Start
33406,Nigeria,Osita Izunaso,789897702,Start
33407,Nigeria,Isobo Jack,790369329,Stub
33408,Nigeria,Major Jack,791726285,Stub
33409,Nigeria,Onimim Jacks,788177639,Stub
33410,Nigeria,Bright Jacob,786694361,Start
33411,Nigeria,Tamunosisi Gogo Jaja,783833481,C
33412,Nigeria,Silas Janfa,798692069,Stub
33413,Nigeria,Jonah David Jang,805957125,Start
33414,Nigeria,Asheik Jarma,804949071,Start
33415,Nigeria,Mas’ud El-Jibril,788177653,Stub
33416,Nigeria,Mohammed Kabiru Jibril,705586751,Start
33417,Nigeria,Haliru Zakari Jikantoro,774077595,Stub
33418,Nigeria,Wilberforce Juta,803273673,Start
33419,Nigeria,John Kadiya,768484304,Stub
33420,Nigeria,Sefiu Adegbenga Kaka,798282992,Start
33421,Nigeria,Joe Kalu-Igboama,779488019,Start
33422,Nigeria,Isaac Kamalu,779488020,Start
33423,Nigeria,Shehu Kangiwa,779488031,Start
33424,Nigeria,Ibrahim Kazaure,788177641,Stub
33425,Nigeria,Ibrahim Kefas,804700841,Stub
33426,Nigeria,Adefemi Kila,717595956,Stub
33427,Nigeria,Ibrahim Muhammed Kirikasama,710510671,Stub
33428,Nigeria,Kenneth Kobani,717589198,Start
33429,Nigeria,Christopher Kolade,805144252,Start
33430,Nigeria,Mamman Kontagora,788177644,Stub
33431,Nigeria,Patrick Koshoni,704235837,Start
33432,Nigeria,Fred Kpakol,802297406,Start
33433,Nigeria,John Kpera,803423180,Stub
33434,Nigeria,Mohammed Kumalia,759171415,Start
33435,Nigeria,Saidu Kumo,783912480,Stub
33436,Nigeria,Ibrahim Kura Mohammed,801421680,Start
33437,Nigeria,Abdulkadir Kure,762063203,Stub
33438,Nigeria,Dahiru Awaisu Kuta,758372520,Start
33439,Nigeria,Ibrahim Kuta,805142285,Start
33440,Nigeria,Abubakar Kyari,717595920,Stub
33441,Nigeria,Mohammed Shaaba Lafiagi,789653447,Start
33442,Nigeria,Lai Mohammed,779488337,Start
33443,Nigeria,Gidado dan Laima,742684693,Start
33444,Nigeria,Adebayo Lawal,779488368,Start
33445,Nigeria,Babachi Lawal,719905993,Stub
33446,Nigeria,Hassan Muhammed Lawal,717579914,Start
33447,Nigeria,Mohammed Lawal,779488381,Start
33448,Nigeria,Ahmed Ibrahim Lawan,806199188,Stub
33449,Nigeria,Farouk Lawan,757814345,Start
33450,Nigeria,Mohammed Dabo Lere,795220296,Start
33451,Nigeria,Joshua M. Lidani,787471718,Stub
33452,Nigeria,Mohammed Tukur Liman,779487320,Stub
33453,Nigeria,List of ambassadors of Nigeria,798037046,Start
33454,Nigeria,Ahmed Muhammad Maccido,739176020,Stub
33455,Nigeria,Badamasi Maccido,787659664,Start
33456,Nigeria,Ojo Maduekwe,779487453,Stub
33457,Nigeria,Lee Maeba,710510264,Stub
33458,Nigeria,Abubakar Mahdi,710281144,Stub
33459,Nigeria,Salisu Abubakar Maikasuwa,804517245,Stub
33460,Nigeria,Fidelis Makka,789405518,Start
33461,Nigeria,Labaran Maku,790410910,Start
33462,Nigeria,Sama’ila Mamman,784005120,Start
33463,Nigeria,Adeleke Mamora,790695051,Stub
33464,Nigeria,Abubakar Barde,779487623,Start
33465,Nigeria,James Manager,753093526,Start
33466,Nigeria,Anthony George Manzo,804761684,Stub
33467,Nigeria,Jereton Mariere,712155706,Stub
33468,Nigeria,Ibiapuye Martyns-Yellowe,757551494,Start
33469,Nigeria,Aminu Bello Masari,804601387,Start
33470,Nigeria,Salisu Matori,804749794,Start
33471,Nigeria,Eddie Mbadiwe,779487945,Start
33472,Nigeria,Matthew Mbu Junior,779488016,Stub
33473,Nigeria,Omololu Meroyi,779488066,Stub
33474,Nigeria,Abubakar Mohammed,805132311,Start
33475,Nigeria,Abubakar Sadiq A. Mohammed,776503248,Start
33476,Nigeria,Bala Mohammed,730842731,Stub
33477,Nigeria,Dahiru Mohammed,722467684,Stub
33478,Nigeria,Danladi Mohammed,779710549,Start
33479,Nigeria,Isa Mohammed (Nigerian senator),758525626,Start
33480,Nigeria,Magaji Muhammed,796671529,Start
33481,Nigeria,Mohammed A. Muhammed,776971035,Stub
33482,Nigeria,Abubakar Musa,775487584,Start
33483,Nigeria,Ahmed Musa (politician),784026624,Start
33484,Nigeria,Aliyu Musa,779488234,Start
